CLAY,AR,53692,13899935A.jpg,4016,N,11/3/2015,10:00 AM,Clay County Courthouse front door entrance,"PIGGOTT, AR 72454",30721,00:00.0,9/24/2015,william.lambert@stl.usda.gov,Property sold AS-IS. USDA DOES NOT guarantee information nor does it warranty the condition of the home. All sales are subject to postponement or cancellation at any time. It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,11,1 car attached,11761, ,936,435 FOSTER ST,PIGGOTT ,72454,13899935,40,4,null,Ranch-Frame,6,Forced Air,Central Air,509,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CATAWBA,NC,52317, ,31039,N,10/26/2015,11:00am,100 Southwest Blvd #B,Newton NC 28658,41015,00:00.0,8/10/2015,tami.hackett@stl.usda.gov,"Foreclosure Sale on October 26, 2015 at 11:00am",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Opening Bid $41,015.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At the Catawba County Courthouse 100 Southwest Blvd #B, Newton NC 28658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property is sold AS IS.,null,null,null,null,null,,Septic,Community,3,1,Full,18,N/A,x,Block,1093,5092 Hi Lo Dr,Conover NC ,28613,5530888,29,34,null,Split Level-Frame,5,Radiated,Window Unit,521,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
DICKSON,TN,53686,37176485A.jpg,43019,N,11/17/2015,10:00 AM,East door of Dickson County Courthouse,Charlotte TN,82604,00:00.0,9/23/2015,pauline.moore@stl.usda.gov,10% of bid price is required as non-refundable deposit. PROPERTY SOLD-AS-IS. RURAL DEVELOPMENT DOES not guarantee nor does it warranty the condition of the property.,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,22,N/A,5.09 ac,Slab,1176,549 Fire Tower Rd,Charlotte,37055,37176485,19,43,null,Ranch-Frame,5,Forced Air,Central Air,818,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WABASH,IN,53687,30459109A.jpg,15075,N,10/13/2015,10:00 AM,79 W Main Street,"Wabash, IN 46992-3173",1,00:00.0,9/23/2015,Richard.Willenberg@stl.usda.gov,"Sale to be held at the Wabash County Sheriff's Department, Basement Miami St Entrance",null,null,null,null,null,,Sewer,Community,3,1.5,Crawlspace,85,N/A,6250, ,1096,684 FERRY STREET,WABASH,46992,30459109,69,15,null,Ranch-Frame,5,Forced Air,N/A,204,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CRAVEN,NC,53473,35749908A.jpg,34054,N,9/25/2015,10:00 AM,Craven County Courthouse 302 Broad St,"New Bern, NC 28563",86702,00:00.0,8/31/2015,cynthia.shaffer@stl.usda.gov,"Property Sold AS-IS. Information provided is correct to the best of our knowledge.  USDA does not warranty or guarantee the property estimated value of $86,702.  If you have any questions about the sale or any upset bids, please contact Clerk of Court at 252-639-3000 and reference 15SP177.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All sales are subject to postponement or cancellation at any time.  It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,2,Slab,25,1 car attached,x, ,1228,139 Crooked Run Dr,New Bern,28560,35749908,9,34,null,Ranch,5,Forced Air,Central Air,725,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
HARRISON,WV,53488,30788016A.jpg,49-21,N,10/13/2015,2:30 PM,Front of Harrison County Courthouse,"Clarksburg,  WV  26301",45500,00:00.0,9/22/2015,Debra.Wise@wv.usda.gov,"PRICE DROPPED ON AWESOME OPPORTUNITY for INVESTOR OR CONTRACTOR! REMODEL & RESTORE 4 BR, 2 BATHS, RANCH FIXER UPPER ON CRAWLSPACE with 1,465 sq ft on 0.83 ACRE OF LAND!  CALL FOR INFORMATION (304) 269-8436, Ext. 111.  PROPERTY SOLD ""AS IS"". ",null,null,null,null,null,,Septic,Community,4,2,Crawlspace,17, ,0.83 ACRE,Block,1465,"RR 5, Box 570 R",Clarksburg,26301,30788016,43,49,null,Ranch-Frame,6,Baseboard, ,361,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SANTA FE,NM,53693,34605043A.jpg,32031,N,10/8/2015,11:45 AM,"First Judicial District Court, 225 Montezuma Ave","Santa Fe, NM 87501",100206,00:00.0,9/24/2015,sharon.brown2@stl.usda.gov,,null,null,null,null,null,,Septic,Community,3,2,Slab,25,2 car attached,162x358,Poured,1373,8 Appaloosa Lane,Edgewood,87015,34605043,21,32,null,Ranch-Frame,5,Forced Air,Evaporative,921.5,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGUAS,PR,52325,7512406A.jpg,64005,N,12/1/2015,10:45 AM,Fajardo,738,39897.83,00:00.0,8/11/2015,marilyn.feliciano@pr.usda.gov,"Property located at Urb. Brisas del Mar II EA-5 Luquillo, P.R. Recorded at farm 7,174, page 165, book 128. R/E Taxes ID: 120-015-076-06-000.",null,null,null,null,null,,Sewer,Community,3,1, ,5,1 car carport,300, ,868,Brisas del Mar II EA-5,Luquillo,773,7512406,35,64,null, ,6,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LACKAWANNA,PA,52247,6035120A.jpg,CSC,N,12/3/2015,11:00 AM,William J. Nealon Federal Building & US Courthouse,"Scranton, PA 18501",10000,00:00.0,9/22/2015,cathy.diederich@stl.usda.gov,"Sale to be held at the North Washington Avenue Entrance of the William J. Nealon Federal Building & US Courthouse located at 235 North Washington Avenue, Scranton, PA 18501.  Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Septic,Well,3,1,Full,35,N/A,1.31 acre,Poured,1050,1808 Laurel Hill Road,Clarks Summit,18411,6035120,75,39,null,1.5 Story-Frame,5,Other,N/A,912,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MASON,WV,52297,34250744A.jpg,49-18,N,10/9/2015,12:30 PM,Front of Mason County Courthouse,"Point Pleasant, WV ",25500,00:00.0,9/4/2015,Debra.Wise@wv.usda.gov,"PRICE DROPPED ON AWESOME OPPORTUNITY FOR INVESTOR OR CONTRACTOR! COME & SEE  3 BR, 1 BATH RANCH FIXER UPPER with BRICK FRONT! OPEN HOUSE WILL BE HELD ON OCTOBER 7th at 9:30 A.M. CALL for INFORMATION: (304) 372-6231, Ext. 102 or 114.  PROPERTY SOLD ""AS IS"".",null,null,null,null,null,,Sewer,Community,3,1,Full,26, ,0.50 ACRE,Block,924,306 Capehart Place,New Haven,25265,34250744,59,49,null,Ranch-Frame,5,Forced Air,Central Air,402,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
VAN BUREN,MI,53379,34304263A.jpg,23080,N,10/1/2015,1:00PM,Van Buren County Curcuit Court,Paw Paw MI 49079,32535,00:00.0,8/21/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Van Buren County Circuit Courthouse in Paw Paw, Michigan. Ejectment will be at the sole cost of buyer. Property is vacant. Estimated value is $62,500. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,,Sewer,Community,2,1,Partial,80,N/A,34848,Block,1494,35436 51st Street,Paw Paw,49079,34304263,70,23,null,Ranch-Frame,8,Forced Air,N/A,2621,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MADISON,OH,53390,7097A.jpg,36036,N,9/25/2015,10:00 AM,MADISON COUNTY,LONDON OHIO,86000,00:00.0,8/21/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Well,2,1,Crawlspace,49,2 car detached,21780,Block,1392,8930 LILLY CHAPEL GEORGES,WEST JEFFERSON,43162,7097,84,36,null,2 Story-Frame,5,Forced Air,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SCOTT,MS,53441,250621856A.jpg,Brandon,N,10/5/2015,11:00 AM,Courthouse South door,"Forest, MS",1404,00:00.0,9/16/2015,carolyn.graham@ms.usda.gov,House is abandoned and locked with metal bars on windows and doors.,250621856B.jpg,250621856C.jpg,250621856D.jpg,null,null,Forest,Sewer,Community,3,1.5, ,62,1 car carport,9629x13727,Slab,1125,604 Poplar Avenue,Forest,39074,250621856,30,25,null,Ranch-Brick,6, , ,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
AUGLAIZE,OH,53718,7081A.jpg,36032,N,10/22/2015,1:30 PM,AUGLAIZE COUNTY,WAPAKONETA OHIO,38000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,2,1,Crawlspace,51,1 car detached,5663,Block,890,704 W SOUTH ST,ST MARYS ,45885,7081,93,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HARDEMAN,TN,53719,6895713A.jpg,Jackson,N,11/10/2015,10:00 AM,Hardeman County Courthouse,"Bolivar, TN  38008",33876,00:00.0,9/28/2015,valerie.brown@stl.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,35,1 car carport,140x145,Poured,1386,504 Moss Lane,Bolivar,38008,6895713,44,43,null,Ranch-Frame,5,Forced Air,Central Air,482,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CRAWFORD,OH,53720,0677A.jpg,36032,N,10/19/2015,6:00 PM,121 NORTH PEARL ST ,CRESTLINE OHIO 44827,25334,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1.5,Crawlspace,17,1 car detached,7500,Block,1650,121 NORTH PEARL ST,CRESTLINE ,44827,677,82,36,null,2 Story-Frame,8,Other,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OTTAWA,OH,53722,6044A.jpg,36032,N,10/30/2015,10:00 AM,OTTAWA COUNTY,PORT CLINTON OHIO,56667,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,1,1,Crawlspace,62,1 car attached,13955,Block,608,2995 W CLEVELAND RD,PORT CLINTON,43452,6044,51,36,null,Ranch-Frame,4,Forced Air,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LOGAN,IL,53613,36006653A.jpg,14069,N,10/1/2015,11:00 AM,Logan County Court House ,"Lincoln, IL 62656",1000,00:00.0,9/15/2015,katie.weir@il.usda.gov,Terms of Sale:10% due at time of sale by Certified Check made payable to the US Marshal. Remaining balance due within 30 days. Property sold AS IS. Rural Development financeing is not available. ,null,null,null,null,null,,Sewer,Community,3,1,Full,54,2 car detached,40x152,Block,1092,555 Decatur St ,Lincoln ,62656,36006653,118,14,null,1.5 Story-Frame,6,Forced Air,Window Unit,1888,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
EDGECOMBE,NC,53727,5587909A.jpg,34091,N,10/1/2015,11:00 AM,Edgecombe County Courthouse 301 St Andrews St,"Tarboro, NC 27886",51157,00:00.0,9/28/2015,cynthia.shaffer@stl.usda.gov,"Property Sold AS-IS. Information provided is correct to the best of our knowledge.  USDA does not warranty or guarantee the property estimated value of $51,157.  If you have any questions about the sale or any upset bids, please contact Clerk of Court at 252-824-3200 and reference 15SP136.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All sales are subject to postponement or cancellation at any time.  It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,1.5,Crawlspace,33,1 car attached,x, ,1225,203 Lincoln Rd,Tarboro,27886,5587909,40,34,null,Ranch,5,Forced Air,Central Air,688,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
KERR,TX,53623,36165727A.jpg,49086,N,10/6/2015,10:00 AM,Kerr County Courthouse,"Kerrville, TX 78028",61176.25,00:00.0,9/17/2015,Deann.Dowdy@tx.usda.gov,The above information is reliable but not guaranteed.,null,null,null,null,null,,Sewer,Community,2,1,Slab,133,1 car attached,63x130,Slab,921,609 Milton St.,Kerrville,78028,36165727,50,44,null,Ranch-Frame,4,Other,Window Unit,1780,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CLARKE,MS,53611,15478671A.jpg,25038,N,9/28/2015,11:00 AM,Court House,"Quitman, MS 39355",13711,00:00.0,9/15/2015,davis.miller@ms.usda.gov,,null,null,null,null,null,,Septic,Community,3,1.5, ,159,1 car carport,43560,Slab,1040,903 County Road 114,Shubuta ,39360,15478671,32,25,null,Ranch-Brick,5,Forced Air,Central Air,574,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
KERR,TX,53635,38044914A.jpg,49086,N,10/6/2015,10:00 AM,Kerr County Courthouse,"Kerrville, TX 78028",74398,00:00.0,9/17/2015,Deann.Dowdy@tx.usda.gov,The above information is reliable but not guaranteed.,null,null,null,null,null,,Sewer,Community,2,1,Crawlspace,133,1 car detached,8712,Wood,1031,232 Guadalupe St.,Kerrville,78028,38044914,75,44,null,Ranch-Frame,4,Forced Air,Central Air,1787,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
IOSCO,MI,53636,38464594A.jpg,23065,N,9/23/2015,10:00am,Iosco County Circuit Court,Tawas City MI 48763,71110,00:00.0,9/17/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Iosco County Circuit Courthouse in Tawas City, Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $93,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,Tawas Area,Septic,Well,3,2,Crawlspace,35,2 car attached,99x132, ,1392,550 Janet Street,East Tawas,48730,38464594,49,23,null,Ranch-Brick,5,Baseboard,N/A,724,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LENAWEE,MI,53637,4914748A.jpg,23033,N,9/24/2015,10:00am,Lenawee County Circuit Court,Adrian MI 49221,39665,00:00.0,9/17/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Lenawee County Circuit Courthouse in Adrian, Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $63,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,Meadow View,Sewer,Community,3,1,Full,46,1 car attached,100x147,Poured,960,130 Joy Road,Adrian,49221,4914748,43,23,null,Ranch-Frame,6,Forced Air,N/A,1963,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
STARK,OH,53726,7442A.jpg,36076,N,11/2/2015,10:00 AM,STARK COUNTY,CANTON OHIO,12000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Well,3,1.5,Slab,76,1 car attached,39339,Slab,1441,15407 KNOLL STREET,ALLIANCE ,44601,7442,7,36,null,Ranch-Frame,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BUTLER,OH,53737,7800A.jpg,36036,N,11/2/2015,9:30 AM,BUTLER COUNTY,HAMILTON OHIO,46667,00:00.0,9/29/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,9,1 car attached,1.05 AC,Block,1008,6220 HAMILTON RICHMOND RD,SOMMERVILLE,45064,7800,43,36,null,Ranch-Frame,6,Forced Air,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MONTGOMERY,OH,53738,3692A.jpg,36036,N,11/20/2015,10:00 AM,MONTGOMERY COUNTY,DAYTON OHIO,40000,00:00.0,9/29/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Slab,57,1 car attached,11326,Slab,1163,669 HOMEWAY DRIVE,NEW LEBANON,45133,3692,45,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LOWNDES,AL,53459,629008A.jpg,1066,N,10/15/2015,11:00 AM,1 South Washington,Hayneville AL 36040,21551,00:00.0,8/29/2015,francine.brown@stl.usda.gov,PROPERTY SOLD AS IS,null,null,null,null,null,,Septic,Community,3,1,Slab,43,N/A,x,Slab,1147,772 Co Rd 13,Hayneville,36040,629008,26,1,null,Ranch-Brick,6,Other,Other,278,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MIFFLIN,PA,50766,82134375A.jpg,CSC,N,10/1/2015,11:00 AM,Mifflin County Courthouse,"Lewistown, PA 17044",30000,00:00.0,6/11/2015,cathy.diederich@stl.usda.gov,"Sale to be held in at the steps of the North Wayne Street Entrance of the Mifflin County Courthouse located at 20 North Wayne Street, Lewistown, PA 17044. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Septic,Well,3,2,Full,44,N/A,27007,Poured,1323,316 New Lancaster Valley,Milroy,17063,82134375,9,39,null,Manufactured Home-Frame,5,Other,Central Air,1839,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FAULKNER,AR,52134,13698990A.jpg,4058,N,10/6/2015,10:00am,Front Door Entrance of Faulkner Co. Courthouse,Conway AR 72034,82500,00:00.0,7/23/2015,mariann.richter@stl.usda.gov,"SALE LOCATION:  Front Door Entrance of Faulkner Co. Courthouse, 801 Locust Street, Conway AR 72034.  PHONE#:  501-450-4913.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
****** Property Sold AS-IS.  Information provided is correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to the best of our knowledge.  USDA DOES NOT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warranty or guarantee the property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,2,Slab,23,2 car attached,11872,Poured,1280,77 WHISPERING WIND CIRCLE,VILONIA,72173,13698990,15,4,null,Ranch-Brick,6,Forced Air,Central Air,978.37,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
BOURBON,KY,53469,32344814A.jpg,18057,N,10/21/2015,11:00 AM,213 Holly Lane,"Paris, KY  40361",50250,00:00.0,8/31/2015,vickie.jones2@stl.usda.gov,Open house will be held on 10/21/15 from 10:00am to 11:00am,null,null,null,null,null,,Sewer,Community,3,2,Slab,9,1 car attached,6882,Block,1354,213 Holly Lane,Paris,40361,32344814,16,18,null,Ranch-Brick,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
FAYETTE,OH,53498,9557A.jpg,36036,N,10/7/2015,10:00 AM,FAYETTE COUNTY,WASHINGTON C. H. OHIO,26667,00:00.0,9/2/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,24,2 car attached,8355,Block,1344,847 LINDEN AVE ,WASHINGTON C. H. ,43160,9557,5,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
